! first line is a count of cells
1024
! then [x,y,z] position of each cell
! and amplitude and phase
! default units for position are model units
! default units for amplitude is Volts
! default units for phase is radians
1075.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	27.029039deg
1050.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	9.684116deg
1075.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-28.309524deg
1050.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-45.654447deg
1075.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-83.648088deg
1050.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-100.993010deg
1075.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-138.986651deg
1050.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-156.331573deg
1075.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	165.674786deg
1050.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	148.329864deg
1075.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	110.336223deg
1050.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	92.991301deg
1075.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	54.997660deg
1050.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	37.652737deg
1075.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-0.340903deg
1050.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-17.685826deg
1075.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-55.679466deg
1050.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-73.024389deg
1075.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-111.018029deg
1050.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-128.362952deg
1075.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-166.356592deg
1050.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	176.298485deg
1075.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	138.304845deg
1100.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-94.271786deg
1125.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-132.265427deg
1100.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-149.610349deg
1125.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	172.396010deg
1100.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	155.051087deg
1125.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	117.057447deg
1100.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	99.712524deg
1125.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	61.718884deg
1100.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	44.373961deg
1125.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	6.380321deg
1100.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-10.964602deg
1125.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-48.958242deg
1100.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-66.303165deg
1125.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-104.296805deg
1100.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-121.641728deg
1125.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-159.635368deg
1100.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-176.980291deg
1125.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	145.026069deg
1100.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	127.681146deg
1125.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	89.687506deg
1100.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	72.342583deg
1125.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	34.348943deg
1100.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	17.004020deg
1125.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-20.989620deg
1100.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-38.334543deg
1125.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-76.328184deg
1100.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-93.673106deg
1125.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-131.666747deg
1100.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-149.011669deg
1125.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	172.994690deg
1100.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	155.649768deg
1125.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	117.656127deg
1150.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-114.920504deg
1175.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-152.914144deg
1150.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-170.259067deg
1175.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	151.747293deg
1150.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	134.402370deg
1175.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	96.408730deg
1150.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	79.063807deg
1175.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	41.070167deg
1150.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	23.725244deg
1175.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-14.268397deg
1150.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-31.613319deg
1175.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-69.606960deg
1150.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-86.951882deg
1175.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-124.945523deg
1150.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-142.290445deg
1175.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	179.715914deg
1150.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	162.370992deg
1175.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	124.377351deg
1150.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	107.032428deg
1175.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	69.038788deg
1150.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	51.693865deg
1175.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	13.700225deg
1150.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-3.644698deg
1175.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-41.638338deg
1150.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-58.983261deg
1175.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-96.976901deg
1150.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-114.321824deg
1175.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-152.315464deg
1150.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-169.660387deg
1175.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	152.345973deg
1150.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	135.001050deg
1175.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	97.007410deg
1200.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-135.569222deg
1225.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-173.562862deg
1200.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	169.092215deg
1225.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	131.098575deg
1200.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	113.753652deg
1225.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	75.760012deg
1200.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	58.415089deg
1225.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	20.421449deg
1200.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	3.076526deg
1225.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-34.917114deg
1200.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-52.262037deg
1225.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-90.255677deg
1200.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-107.600600deg
1225.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-145.594240deg
1200.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-162.939163deg
1225.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	159.067197deg
1200.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	141.722274deg
1225.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	103.728634deg
1200.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	86.383711deg
1225.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	48.390071deg
1200.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	31.045148deg
1225.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-6.948492deg
1200.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-24.293415deg
1225.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-62.287056deg
1200.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-79.631978deg
1225.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-117.625619deg
1200.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-134.970541deg
1225.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-172.964182deg
1200.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	169.690896deg
1225.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	131.697255deg
1200.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	114.352332deg
1225.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	76.358692deg
1250.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-156.217939deg
1275.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	165.788421deg
1250.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	148.443498deg
1275.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	110.449858deg
1250.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	93.104935deg
1275.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	55.111294deg
1250.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	37.766372deg
1275.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-0.227269deg
1250.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-17.572191deg
1275.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-55.565832deg
1250.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-72.910754deg
1275.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-110.904395deg
1250.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-128.249317deg
1275.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-166.242958deg
1250.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	176.412119deg
1275.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	138.418479deg
1250.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	121.073556deg
1275.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	83.079916deg
1250.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	65.734993deg
1275.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	27.741353deg
1250.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	10.396430deg
1275.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-27.597210deg
1250.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-44.942133deg
1275.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-82.935773deg
1250.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-100.280696deg
1275.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-138.274336deg
1250.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-155.619259deg
1275.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	166.387101deg
1250.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	149.042178deg
1275.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	111.048538deg
1250.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	93.703615deg
1275.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	55.709975deg
1300.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-176.866657deg
1325.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	145.139703deg
1300.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	127.794780deg
1325.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	89.801140deg
1300.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	72.456217deg
1325.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	34.462577deg
1300.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	17.117654deg
1325.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-20.875986deg
1300.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-38.220909deg
1325.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-76.214549deg
1300.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-93.559472deg
1325.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-131.553112deg
1300.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-148.898035deg
1325.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	173.108325deg
1300.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	155.763402deg
1325.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	117.769762deg
1300.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	100.424839deg
1325.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	62.431199deg
1300.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	45.086276deg
1325.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	7.092635deg
1300.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-10.252287deg
1325.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-48.245928deg
1300.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-65.590850deg
1325.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-103.584491deg
1300.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-120.929413deg
1325.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-158.923054deg
1300.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-176.267977deg
1325.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	145.738383deg
1300.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	128.393460deg
1325.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	90.399820deg
1300.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	73.054897deg
1325.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	35.061257deg
1350.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	162.484626deg
1375.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	124.490985deg
1350.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	107.146063deg
1375.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	69.152422deg
1350.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	51.807500deg
1375.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	13.813859deg
1350.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-3.531063deg
1375.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-41.524704deg
1350.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-58.869626deg
1375.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-96.863267deg
1350.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-114.208190deg
1375.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-152.201830deg
1350.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-169.546753deg
1375.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	152.459607deg
1350.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	135.114684deg
1375.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	97.121044deg
1350.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	79.776121deg
1375.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	41.782481deg
1350.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	24.437558deg
1375.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-13.556082deg
1350.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-30.901005deg
1375.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-68.894645deg
1350.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-86.239568deg
1375.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-124.233208deg
1350.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-141.578131deg
1375.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-179.571771deg
1350.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	163.083306deg
1375.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	125.089666deg
1350.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	107.744743deg
1375.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	69.751103deg
1350.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	52.406180deg
1375.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	14.412539deg
1400.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	141.835908deg
1425.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	103.842268deg
1400.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	86.497345deg
1425.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	48.503705deg
1400.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	31.158782deg
1425.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-6.834858deg
1400.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-24.179781deg
1425.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-62.173421deg
1400.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-79.518344deg
1425.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-117.511984deg
1400.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-134.856907deg
1425.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-172.850547deg
1400.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	169.804530deg
1425.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	131.810890deg
1400.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	114.465967deg
1425.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	76.472326deg
1400.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	59.127404deg
1425.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	21.133763deg
1400.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	3.788841deg
1425.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-34.204800deg
1400.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-51.549722deg
1425.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-89.543363deg
1400.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-106.888286deg
1425.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-144.881926deg
1400.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-162.226849deg
1425.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	159.779511deg
1400.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	142.434588deg
1425.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	104.440948deg
1400.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	87.096025deg
1425.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	49.102385deg
1400.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	31.757462deg
1425.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-6.236178deg
1450.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	121.187191deg
1475.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	83.193550deg
1450.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	65.848628deg
1475.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	27.854987deg
1450.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	10.510065deg
1475.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-27.483576deg
1450.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-44.828499deg
1475.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-82.822139deg
1450.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-100.167062deg
1475.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-138.160702deg
1450.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-155.505625deg
1475.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	166.500735deg
1450.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	149.155812deg
1475.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	111.162172deg
1450.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	93.817249deg
1475.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	55.823609deg
1450.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	38.478686deg
1475.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	0.485046deg
1450.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-16.859877deg
1475.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-54.853517deg
1450.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-72.198440deg
1475.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-110.192080deg
1450.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-127.537003deg
1475.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-165.530643deg
1450.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	177.124434deg
1475.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	139.130794deg
1450.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	121.785871deg
1475.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	83.792230deg
1450.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	66.447308deg
1475.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	28.453667deg
1450.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	11.108745deg
1475.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-26.884896deg
1500.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	100.538473deg
1525.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	62.544833deg
1500.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	45.199910deg
1525.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	7.206270deg
1500.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-10.138653deg
1525.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-48.132293deg
1500.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-65.477216deg
1525.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-103.470856deg
1500.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-120.815779deg
1525.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-158.809419deg
1500.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-176.154342deg
1525.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	145.852017deg
1500.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	128.507095deg
1525.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	90.513454deg
1500.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	73.168532deg
1525.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	35.174891deg
1500.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	17.829969deg
1525.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-20.163672deg
1500.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-37.508594deg
1525.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-75.502235deg
1500.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-92.847158deg
1525.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-130.840798deg
1500.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-148.185721deg
1525.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	173.820639deg
1500.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	156.475716deg
1525.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	118.482076deg
1500.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	101.137153deg
1525.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	63.143513deg
1500.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	45.798590deg
1525.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	7.804950deg
1500.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-9.539973deg
1525.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-47.533613deg
1550.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	79.889756deg
1575.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	41.896115deg
1550.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	24.551192deg
1575.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-13.442448deg
1550.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-30.787371deg
1575.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-68.781011deg
1550.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-86.125934deg
1575.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-124.119574deg
1550.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-141.464497deg
1575.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-179.458137deg
1550.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	163.196940deg
1575.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	125.203300deg
1550.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	107.858377deg
1575.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	69.864737deg
1550.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	52.519814deg
1575.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	14.526174deg
1550.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-2.818749deg
1575.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-40.812389deg
1550.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-58.157312deg
1575.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-96.150952deg
1550.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-113.495875deg
1575.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-151.489515deg
1550.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-168.834438deg
1575.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	153.171921deg
1550.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	135.826999deg
1575.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	97.833358deg
1550.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	80.488436deg
1575.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	42.494795deg
